edition,match_number,match_id,stage,team_id,team,opponent,team_match_number,fouls,source_url,source_archive
2026,39,400021477,group,43935,Belgium,IR Iran,2,7,https://fdh-api.fifa.com/v1/stats/match/151646/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,40,400021480,group,43855,Egypt,New Zealand,2,8,https://fdh-api.fifa.com/v1/stats/match/151645/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,40,400021480,group,43978,New Zealand,Egypt,2,14,https://fdh-api.fifa.com/v1/stats/match/151645/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,41,400021491,group,43879,Senegal,Norway,2,5,https://fdh-api.fifa.com/v1/stats/match/151658/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,41,400021491,group,43961,Norway,Senegal,2,13,https://fdh-api.fifa.com/v1/stats/match/151658/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,42,400021492,group,43818,Iraq,France,2,4,https://fdh-api.fifa.com/v1/stats/match/151657/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,42,400021492,group,43946,France,Iraq,2,8,https://fdh-api.fifa.com/v1/stats/match/151657/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,43,400021494,group,43922,Argentina,Austria,2,13,https://fdh-api.fifa.com/v1/stats/match/151664/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,43,400021494,group,43934,Austria,Argentina,2,13,https://fdh-api.fifa.com/v1/stats/match/151664/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,44,400021499,group,43820,Jordan,Algeria,2,11,https://fdh-api.fifa.com/v1/stats/match/151663/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,44,400021499,group,43843,Algeria,Jordan,2,6,https://fdh-api.fifa.com/v1/stats/match/151663/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,45,400021506,group,43860,Ghana,England,2,24,https://fdh-api.fifa.com/v1/stats/match/151676/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,45,400021506,group,43942,England,Ghana,2,14,https://fdh-api.fifa.com/v1/stats/match/151676/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,46,400021511,group,43914,Panama,Croatia,2,19,https://fdh-api.fifa.com/v1/stats/match/151675/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,46,400021511,group,43938,Croatia,Panama,2,12,https://fdh-api.fifa.com/v1/stats/match/151675/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,47,400021503,group,43963,Portugal,Uzbekistan,2,14,https://fdh-api.fifa.com/v1/stats/match/151670/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,47,400021503,group,44005,Uzbekistan,Portugal,2,15,https://fdh-api.fifa.com/v1/stats/match/151670/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,48,400021501,group,20014,Congo DR,Colombia,2,16,https://fdh-api.fifa.com/v1/stats/match/151669/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,48,400021501,group,43926,Colombia,Congo DR,2,12,https://fdh-api.fifa.com/v1/stats/match/151669/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,49,400021455,group,43924,Brazil,Scotland,3,11,https://fdh-api.fifa.com/v1/stats/match/151624/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,49,400021455,group,43967,Scotland,Brazil,3,10,https://fdh-api.fifa.com/v1/stats/match/151624/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,50,400021452,group,43872,Morocco,Haiti,3,10,https://fdh-api.fifa.com/v1/stats/match/151623/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,50,400021452,group,43908,Haiti,Morocco,3,18,https://fdh-api.fifa.com/v1/stats/match/151623/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,51,400021451,group,43899,Canada,Switzerland,3,13,https://fdh-api.fifa.com/v1/stats/match/151617/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,51,400021451,group,43971,Switzerland,Canada,3,19,https://fdh-api.fifa.com/v1/stats/match/151617/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,52,400021448,group,43834,Qatar,Bosnia and Herzegovina,3,14,https://fdh-api.fifa.com/v1/stats/match/151618/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,52,400021448,group,44037,Bosnia and Herzegovina,Qatar,3,9,https://fdh-api.fifa.com/v1/stats/match/151618/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,53,400021444,group,43911,Mexico,Czechia,3,13,https://fdh-api.fifa.com/v1/stats/match/151611/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,53,400021444,group,43995,Czechia,Mexico,3,9,https://fdh-api.fifa.com/v1/stats/match/151611/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,54,400021445,group,43822,Korea Republic,South Africa,3,9,https://fdh-api.fifa.com/v1/stats/match/151612/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,54,400021445,group,43883,South Africa,Korea Republic,3,7,https://fdh-api.fifa.com/v1/stats/match/151612/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,55,400021468,group,1895293,Curaçao,Côte d'Ivoire,3,11,https://fdh-api.fifa.com/v1/stats/match/151635/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,55,400021468,group,43854,Côte d'Ivoire,Curaçao,3,6,https://fdh-api.fifa.com/v1/stats/match/151635/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,56,400021466,group,43927,Ecuador,Germany,3,15,https://fdh-api.fifa.com/v1/stats/match/151636/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,56,400021466,group,43948,Germany,Ecuador,3,10,https://fdh-api.fifa.com/v1/stats/match/151636/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,57,400021471,group,43819,Japan,Sweden,3,20,https://fdh-api.fifa.com/v1/stats/match/151641/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,57,400021471,group,43970,Sweden,Japan,3,11,https://fdh-api.fifa.com/v1/stats/match/151641/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,58,400021473,group,43888,Tunisia,Netherlands,3,11,https://fdh-api.fifa.com/v1/stats/match/151642/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,58,400021473,group,43960,Netherlands,Tunisia,3,10,https://fdh-api.fifa.com/v1/stats/match/151642/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,59,400021459,group,43921,USA,Türkiye,3,13,https://fdh-api.fifa.com/v1/stats/match/151630/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,59,400021459,group,43972,Türkiye,USA,3,13,https://fdh-api.fifa.com/v1/stats/match/151630/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,60,400021461,group,43928,Paraguay,Australia,3,9,https://fdh-api.fifa.com/v1/stats/match/151629/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,60,400021461,group,43976,Australia,Paraguay,3,6,https://fdh-api.fifa.com/v1/stats/match/151629/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,61,400021489,group,43946,France,Norway,3,11,https://fdh-api.fifa.com/v1/stats/match/151660/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,61,400021489,group,43961,Norway,France,3,9,https://fdh-api.fifa.com/v1/stats/match/151660/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,62,400021493,group,43818,Iraq,Senegal,3,11,https://fdh-api.fifa.com/v1/stats/match/151659/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,62,400021493,group,43879,Senegal,Iraq,3,10,https://fdh-api.fifa.com/v1/stats/match/151659/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,63,400021479,group,43817,IR Iran,Egypt,3,16,https://fdh-api.fifa.com/v1/stats/match/151648/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,63,400021479,group,43855,Egypt,IR Iran,3,11,https://fdh-api.fifa.com/v1/stats/match/151648/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,64,400021481,group,43935,Belgium,New Zealand,3,7,https://fdh-api.fifa.com/v1/stats/match/151647/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,64,400021481,group,43978,New Zealand,Belgium,3,10,https://fdh-api.fifa.com/v1/stats/match/151647/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,65,400021485,group,43835,Saudi Arabia,Cabo Verde,3,16,https://fdh-api.fifa.com/v1/stats/match/151654/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,65,400021485,group,43850,Cabo Verde,Saudi Arabia,3,10,https://fdh-api.fifa.com/v1/stats/match/151654/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,66,400021484,group,43930,Uruguay,Spain,3,14,https://fdh-api.fifa.com/v1/stats/match/151653/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,66,400021484,group,43969,Spain,Uruguay,3,14,https://fdh-api.fifa.com/v1/stats/match/151653/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,67,400021508,group,43914,Panama,England,3,16,https://fdh-api.fifa.com/v1/stats/match/151678/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,67,400021508,group,43942,England,Panama,3,13,https://fdh-api.fifa.com/v1/stats/match/151678/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,68,400021509,group,43860,Ghana,Croatia,3,13,https://fdh-api.fifa.com/v1/stats/match/151677/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,68,400021509,group,43938,Croatia,Ghana,3,9,https://fdh-api.fifa.com/v1/stats/match/151677/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,69,400021497,group,43843,Algeria,Austria,3,3,https://fdh-api.fifa.com/v1/stats/match/151666/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,69,400021497,group,43934,Austria,Algeria,3,7,https://fdh-api.fifa.com/v1/stats/match/151666/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,70,400021495,group,43820,Jordan,Argentina,3,13,https://fdh-api.fifa.com/v1/stats/match/151665/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,70,400021495,group,43922,Argentina,Jordan,3,7,https://fdh-api.fifa.com/v1/stats/match/151665/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,71,400021505,group,43926,Colombia,Portugal,3,12,https://fdh-api.fifa.com/v1/stats/match/151672/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,71,400021505,group,43963,Portugal,Colombia,3,6,https://fdh-api.fifa.com/v1/stats/match/151672/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,72,400021500,group,20014,Congo DR,Uzbekistan,3,6,https://fdh-api.fifa.com/v1/stats/match/151671/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,72,400021500,group,44005,Uzbekistan,Congo DR,3,16,https://fdh-api.fifa.com/v1/stats/match/151671/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,73,400021518,round_of_32,43883,South Africa,Canada,4,10,https://fdh-api.fifa.com/v1/stats/match/151679/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,73,400021518,round_of_32,43899,Canada,South Africa,4,16,https://fdh-api.fifa.com/v1/stats/match/151679/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,74,400021513,round_of_32,43928,Paraguay,Germany,4,12,https://fdh-api.fifa.com/v1/stats/match/151682/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,74,400021513,round_of_32,43948,Germany,Paraguay,4,18,https://fdh-api.fifa.com/v1/stats/match/151682/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,75,400021522,round_of_32,43872,Morocco,Netherlands,4,15,https://fdh-api.fifa.com/v1/stats/match/151680/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,75,400021522,round_of_32,43960,Netherlands,Morocco,4,18,https://fdh-api.fifa.com/v1/stats/match/151680/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,76,400021516,round_of_32,43819,Japan,Brazil,4,13,https://fdh-api.fifa.com/v1/stats/match/151681/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,76,400021516,round_of_32,43924,Brazil,Japan,4,4,https://fdh-api.fifa.com/v1/stats/match/151681/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,77,400021523,round_of_32,43946,France,Sweden,4,14,https://fdh-api.fifa.com/v1/stats/match/151685/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,77,400021523,round_of_32,43970,Sweden,France,4,10,https://fdh-api.fifa.com/v1/stats/match/151685/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,78,400021514,round_of_32,43854,Côte d'Ivoire,Norway,4,6,https://fdh-api.fifa.com/v1/stats/match/151684/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,78,400021514,round_of_32,43961,Norway,Côte d'Ivoire,4,7,https://fdh-api.fifa.com/v1/stats/match/151684/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,79,400021520,round_of_32,43911,Mexico,Ecuador,4,10,https://fdh-api.fifa.com/v1/stats/match/151683/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,79,400021520,round_of_32,43927,Ecuador,Mexico,4,14,https://fdh-api.fifa.com/v1/stats/match/151683/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,80,400021512,round_of_32,20014,Congo DR,England,4,12,https://fdh-api.fifa.com/v1/stats/match/151688/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,80,400021512,round_of_32,43942,England,Congo DR,4,10,https://fdh-api.fifa.com/v1/stats/match/151688/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,81,400021524,round_of_32,43921,USA,Bosnia and Herzegovina,4,7,https://fdh-api.fifa.com/v1/stats/match/151687/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,81,400021524,round_of_32,44037,Bosnia and Herzegovina,USA,4,13,https://fdh-api.fifa.com/v1/stats/match/151687/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,82,400021525,round_of_32,43879,Senegal,Belgium,4,12,https://fdh-api.fifa.com/v1/stats/match/151686/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,82,400021525,round_of_32,43935,Belgium,Senegal,4,22,https://fdh-api.fifa.com/v1/stats/match/151686/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,83,400021526,round_of_32,43938,Croatia,Portugal,4,12,https://fdh-api.fifa.com/v1/stats/match/151691/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,83,400021526,round_of_32,43963,Portugal,Croatia,4,6,https://fdh-api.fifa.com/v1/stats/match/151691/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,84,400021519,round_of_32,43934,Austria,Spain,4,15,https://fdh-api.fifa.com/v1/stats/match/151690/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,84,400021519,round_of_32,43969,Spain,Austria,4,8,https://fdh-api.fifa.com/v1/stats/match/151690/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,85,400021527,round_of_32,43843,Algeria,Switzerland,4,12,https://fdh-api.fifa.com/v1/stats/match/151689/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,85,400021527,round_of_32,43971,Switzerland,Algeria,4,10,https://fdh-api.fifa.com/v1/stats/match/151689/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,86,400021521,round_of_32,43850,Cabo Verde,Argentina,4,12,https://fdh-api.fifa.com/v1/stats/match/151694/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,86,400021521,round_of_32,43922,Argentina,Cabo Verde,4,13,https://fdh-api.fifa.com/v1/stats/match/151694/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,87,400021517,round_of_32,43860,Ghana,Colombia,4,10,https://fdh-api.fifa.com/v1/stats/match/151693/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,87,400021517,round_of_32,43926,Colombia,Ghana,4,14,https://fdh-api.fifa.com/v1/stats/match/151693/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,88,400021515,round_of_32,43855,Egypt,Australia,4,14,https://fdh-api.fifa.com/v1/stats/match/151692/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,88,400021515,round_of_32,43976,Australia,Egypt,4,12,https://fdh-api.fifa.com/v1/stats/match/151692/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,89,400021533,round_of_16,43928,Paraguay,France,5,13,https://fdh-api.fifa.com/v1/stats/match/151696/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,89,400021533,round_of_16,43946,France,Paraguay,5,11,https://fdh-api.fifa.com/v1/stats/match/151696/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,90,400021530,round_of_16,43872,Morocco,Canada,5,14,https://fdh-api.fifa.com/v1/stats/match/151695/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,90,400021530,round_of_16,43899,Canada,Morocco,5,24,https://fdh-api.fifa.com/v1/stats/match/151695/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,91,400021532,round_of_16,43924,Brazil,Norway,5,7,https://fdh-api.fifa.com/v1/stats/match/151698/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,91,400021532,round_of_16,43961,Norway,Brazil,5,6,https://fdh-api.fifa.com/v1/stats/match/151698/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,92,400021531,round_of_16,43911,Mexico,England,5,14,https://fdh-api.fifa.com/v1/stats/match/151697/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,92,400021531,round_of_16,43942,England,Mexico,5,7,https://fdh-api.fifa.com/v1/stats/match/151697/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,93,400021529,round_of_16,43963,Portugal,Spain,5,9,https://fdh-api.fifa.com/v1/stats/match/151700/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,93,400021529,round_of_16,43969,Spain,Portugal,5,13,https://fdh-api.fifa.com/v1/stats/match/151700/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,94,400021534,round_of_16,43921,USA,Belgium,5,11,https://fdh-api.fifa.com/v1/stats/match/151699/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,94,400021534,round_of_16,43935,Belgium,USA,5,9,https://fdh-api.fifa.com/v1/stats/match/151699/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,95,400021528,round_of_16,43855,Egypt,Argentina,5,11,https://fdh-api.fifa.com/v1/stats/match/151702/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,95,400021528,round_of_16,43922,Argentina,Egypt,5,13,https://fdh-api.fifa.com/v1/stats/match/151702/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,96,400021535,round_of_16,43926,Colombia,Switzerland,5,21,https://fdh-api.fifa.com/v1/stats/match/151701/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,96,400021535,round_of_16,43971,Switzerland,Colombia,5,22,https://fdh-api.fifa.com/v1/stats/match/151701/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,97,400021536,quarter_final,43872,Morocco,France,6,13,https://fdh-api.fifa.com/v1/stats/match/151703/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,97,400021536,quarter_final,43946,France,Morocco,6,10,https://fdh-api.fifa.com/v1/stats/match/151703/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,98,400021538,quarter_final,43935,Belgium,Spain,6,18,https://fdh-api.fifa.com/v1/stats/match/151704/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,98,400021538,quarter_final,43969,Spain,Belgium,6,13,https://fdh-api.fifa.com/v1/stats/match/151704/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,99,400021539,quarter_final,43942,England,Norway,6,8,https://fdh-api.fifa.com/v1/stats/match/151706/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,99,400021539,quarter_final,43961,Norway,England,6,10,https://fdh-api.fifa.com/v1/stats/match/151706/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,100,400021537,quarter_final,43922,Argentina,Switzerland,6,14,https://fdh-api.fifa.com/v1/stats/match/151705/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
2026,100,400021537,quarter_final,43971,Switzerland,Argentina,6,18,https://fdh-api.fifa.com/v1/stats/match/151705/teams.json,data/raw/draft_workbook_exports/2026/team-match.csv
