edition,match_number,match_id,date_utc,stage,venue_side,team_id,team,opponent_team_id,opponent,primary_cohort,in_play_player_cards,fouls,rho,exp_match_min,exp_match_per_foul,opponent_exp_match_min,opponent_exp_match_per_foul,d_exp_match,d_exp_match_per_foul
2014,1,300186456,2014-06-12T20:00:00Z,group,home,43924,Brazil,43938,Croatia,yes,2,5,2,76.86,15.372,56.86,2.843,20,12.529
2014,1,300186456,2014-06-12T20:00:00Z,group,away,43938,Croatia,43924,Brazil,no,2,20,2,56.86,2.843,76.86,15.372,-20,-12.529
2014,2,300186492,2014-06-13T16:00:00Z,group,home,43911,Mexico,43849,Cameroon,yes,1,11,2,38.25,3.477273,18.25,1.520833,20,1.956439
2014,2,300186492,2014-06-13T16:00:00Z,group,away,43849,Cameroon,43911,Mexico,no,1,12,2,18.25,1.520833,38.25,3.477273,-20,-1.956439
2014,3,300186510,2014-06-13T19:00:00Z,group,home,43969,Spain,43960,Netherlands,no,1,5,2,29.85,5.97,152.55,8.475,-122.7,-2.505
2014,3,300186510,2014-06-13T19:00:00Z,group,away,43960,Netherlands,43969,Spain,yes,3,18,2,152.55,8.475,29.85,5.97,122.7,2.505
2014,4,300186473,2014-06-13T22:00:00Z,group,home,43925,Chile,43976,Australia,yes,1,9,2,9.12,1.013333,115.36,6.408889,-106.24,-5.395556
2014,4,300186473,2014-06-13T22:00:00Z,group,away,43976,Australia,43925,Chile,no,3,18,2,115.36,6.408889,9.12,1.013333,106.24,5.395556
2014,5,300186471,2014-06-14T16:00:00Z,group,home,43926,Colombia,43949,Greece,yes,1,19,2,68.87,3.624737,82.74,5.91,-13.87,-2.285263
2014,5,300186471,2014-06-14T16:00:00Z,group,away,43949,Greece,43926,Colombia,yes,2,14,2,82.74,5.91,68.87,3.624737,13.87,2.285263
2014,6,300186507,2014-06-15T01:00:00Z,group,home,43854,Côte d'Ivoire,43819,Japan,no,2,12,2,81.8,6.816667,106.8,8.215385,-25,-1.398718
2014,6,300186507,2014-06-15T01:00:00Z,group,away,43819,Japan,43854,Côte d'Ivoire,no,2,13,2,106.8,8.215385,81.8,6.816667,25,1.398718
2014,7,300186489,2014-06-14T19:00:00Z,group,home,43930,Uruguay,43901,Costa Rica,yes,4,20,2,104.65,5.2325,0,0,104.65,5.2325
2014,7,300186489,2014-06-14T19:00:00Z,group,away,43901,Costa Rica,43930,Uruguay,yes,0,18,2,0,0,104.65,5.2325,-104.65,-5.2325
2014,8,300186513,2014-06-14T22:00:00Z,group,home,43942,England,43954,Italy,no,1,8,2,4.1,0.5125,0,0,4.1,0.5125
2014,8,300186513,2014-06-14T22:00:00Z,group,away,43954,Italy,43942,England,no,0,11,2,0,0,4.1,0.5125,-4.1,-0.5125
2014,9,300186494,2014-06-15T16:00:00Z,group,home,43971,Switzerland,43927,Ecuador,yes,1,9,2,10.87,1.207778,41.87,2.791333,-31,-1.583556
2014,9,300186494,2014-06-15T16:00:00Z,group,away,43927,Ecuador,43971,Switzerland,no,1,15,2,41.87,2.791333,10.87,1.207778,31,1.583556
2014,10,300186496,2014-06-15T19:00:00Z,group,home,43946,France,43909,Honduras,yes,3,13,2,200.24,15.403077,220.4,15.742857,-20.16,-0.33978
2014,10,300186496,2014-06-15T19:00:00Z,group,away,43909,Honduras,43946,France,no,4,14,2,220.4,15.742857,200.24,15.403077,20.16,0.33978
2014,11,300186477,2014-06-15T22:00:00Z,group,home,43922,Argentina,44037,Bosnia-Herzegovina,yes,1,10,2,69,6.9,31,2.214286,38,4.685714
2014,11,300186477,2014-06-15T22:00:00Z,group,away,44037,Bosnia-Herzegovina,43922,Argentina,no,1,14,2,31,2.214286,69,6.9,-38,-4.685714
2014,12,300186505,2014-06-16T19:00:00Z,group,home,43817,Iran,43876,Nigeria,no,1,18,2,18.08,1.004444,0,0,18.08,1.004444
2014,12,300186505,2014-06-16T19:00:00Z,group,away,43876,Nigeria,43817,Iran,yes,0,16,2,0,0,18.08,1.004444,-18.08,-1.004444
2014,13,300186475,2014-06-16T16:00:00Z,group,home,43948,Germany,43963,Portugal,yes,0,8,2,0,0,194.3,16.191667,-194.3,-16.191667
2014,13,300186475,2014-06-16T16:00:00Z,group,away,43963,Portugal,43948,Germany,no,2,12,2,194.3,16.191667,0,0,194.3,16.191667
2014,14,300186512,2014-06-16T22:00:00Z,group,home,43860,Ghana,43921,United States,no,2,10,2,70.06,7.006,0,0,70.06,7.006
2014,14,300186512,2014-06-16T22:00:00Z,group,away,43921,United States,43860,Ghana,yes,0,12,2,0,0,70.06,7.006,-70.06,-7.006
2014,15,300186479,2014-06-17T16:00:00Z,group,home,43935,Belgium,43843,Algeria,yes,1,20,2,70.18,3.509,60.18,3.343333,10,0.165667
2014,15,300186479,2014-06-17T16:00:00Z,group,away,43843,Algeria,43935,Belgium,yes,1,18,2,60.18,3.343333,70.18,3.509,-10,-0.165667
2014,16,300186499,2014-06-17T22:00:00Z,group,home,43965,Russia,43822,Korea Republic,no,1,15,2,46.05,3.07,152.15,21.735714,-106.1,-18.665714
2014,16,300186499,2014-06-17T22:00:00Z,group,away,43822,Korea Republic,43965,Russia,no,3,7,2,152.15,21.735714,46.05,3.07,106.1,18.665714
2014,17,300186509,2014-06-17T19:00:00Z,group,home,43924,Brazil,43911,Mexico,yes,2,13,2,63.1,4.853846,67.1,3.727778,-4,1.126068
2014,17,300186509,2014-06-17T19:00:00Z,group,away,43911,Mexico,43924,Brazil,yes,2,18,2,67.1,3.727778,63.1,4.853846,4,-1.126068
2014,18,300186453,2014-06-18T22:00:00Z,group,home,43849,Cameroon,43938,Croatia,no,1,11,2,106.24,9.658182,4.12,0.457778,102.12,9.200404
2014,18,300186453,2014-06-18T22:00:00Z,group,away,43938,Croatia,43849,Cameroon,no,1,9,2,4.12,0.457778,106.24,9.658182,-102.12,-9.200404
2014,19,300186498,2014-06-18T19:00:00Z,group,home,43969,Spain,43925,Chile,no,1,14,2,56.02,4.001429,107.04,7.136,-51.02,-3.134571
2014,19,300186498,2014-06-18T19:00:00Z,group,away,43925,Chile,43969,Spain,yes,2,15,2,107.04,7.136,56.02,4.001429,51.02,3.134571
2014,20,300186478,2014-06-18T16:00:00Z,group,home,43976,Australia,43960,Netherlands,no,1,18,2,51.12,2.84,47.12,1.8848,4,0.9552
2014,20,300186478,2014-06-18T16:00:00Z,group,away,43960,Netherlands,43976,Australia,yes,1,25,2,47.12,1.8848,51.12,2.84,-4,-0.9552
2014,21,300186468,2014-06-19T16:00:00Z,group,home,43926,Colombia,43854,Côte d'Ivoire,yes,0,11,2,0,0,45.6,3.257143,-45.6,-3.257143
2014,21,300186468,2014-06-19T16:00:00Z,group,away,43854,Côte d'Ivoire,43926,Colombia,no,2,14,2,45.6,3.257143,0,0,45.6,3.257143
2014,22,300186454,2014-06-19T22:00:00Z,group,home,43819,Japan,43949,Greece,no,1,23,2,83.28,3.62087,229.4,12.744444,-146.12,-9.123575
2014,22,300186454,2014-06-19T22:00:00Z,group,away,43949,Greece,43819,Japan,yes,4,18,2,229.4,12.744444,83.28,3.62087,146.12,9.123575
2014,23,300186486,2014-06-19T19:00:00Z,group,home,43930,Uruguay,43942,England,yes,1,17,2,87.08,5.122353,28.08,2.34,59,2.782353
2014,23,300186486,2014-06-19T19:00:00Z,group,away,43942,England,43930,Uruguay,no,1,12,2,28.08,2.34,87.08,5.122353,-59,-2.782353
2014,24,300186500,2014-06-20T16:00:00Z,group,home,43954,Italy,43901,Costa Rica,no,1,10,2,25.73,2.573,23.73,1.031739,2,1.541261
2014,24,300186500,2014-06-20T16:00:00Z,group,away,43901,Costa Rica,43954,Italy,yes,1,23,2,23.73,1.031739,25.73,2.573,-2,-1.541261
2014,25,300186514,2014-06-20T19:00:00Z,group,home,43971,Switzerland,43946,France,yes,0,12,2,0,0,7.22,0.481333,-7.22,-0.481333
2014,25,300186514,2014-06-20T19:00:00Z,group,away,43946,France,43971,Switzerland,yes,1,15,2,7.22,0.481333,0,0,7.22,0.481333
2014,26,300186463,2014-06-20T22:00:00Z,group,home,43909,Honduras,43927,Ecuador,no,2,15,2,135.8,9.053333,76.2,4.7625,59.6,4.290833
2014,26,300186463,2014-06-20T22:00:00Z,group,away,43927,Ecuador,43909,Honduras,no,3,16,2,76.2,4.7625,135.8,9.053333,-59.6,-4.290833
2014,27,300186466,2014-06-21T16:00:00Z,group,home,43922,Argentina,43817,Iran,yes,0,7,2,0,0,65.26,4.661429,-65.26,-4.661429
2014,27,300186466,2014-06-21T16:00:00Z,group,away,43817,Iran,43922,Argentina,no,2,14,2,65.26,4.661429,0,0,65.26,4.661429
2014,28,300186511,2014-06-21T22:00:00Z,group,home,43876,Nigeria,44037,Bosnia-Herzegovina,yes,1,9,2,12.27,1.363333,88.27,12.61,-76,-11.246667
2014,28,300186511,2014-06-21T22:00:00Z,group,away,44037,Bosnia-Herzegovina,43876,Nigeria,no,1,7,2,88.27,12.61,12.27,1.363333,76,11.246667
2014,29,300186493,2014-06-21T19:00:00Z,group,home,43948,Germany,43860,Ghana,yes,0,11,2,0,0,1.32,0.077647,-1.32,-0.077647
2014,29,300186493,2014-06-21T19:00:00Z,group,away,43860,Ghana,43948,Germany,no,1,17,2,1.32,0.077647,0,0,1.32,0.077647
2014,30,300186483,2014-06-22T22:00:00Z,group,home,43921,United States,43963,Portugal,yes,1,11,2,21.53,1.957273,0,0,21.53,1.957273
2014,30,300186483,2014-06-22T22:00:00Z,group,away,43963,Portugal,43921,United States,no,0,14,2,0,0,21.53,1.957273,-21.53,-1.957273
2014,31,300186481,2014-06-22T16:00:00Z,group,home,43935,Belgium,43965,Russia,yes,2,14,2,61.66,4.404286,56.33,6.258889,5.33,-1.854603
2014,31,300186481,2014-06-22T16:00:00Z,group,away,43965,Russia,43935,Belgium,no,1,9,2,56.33,6.258889,61.66,4.404286,-5.33,1.854603
2014,32,300186495,2014-06-22T19:00:00Z,group,home,43822,Korea Republic,43843,Algeria,no,2,13,2,67.2,5.169231,28.1,1.75625,39.1,3.412981
2014,32,300186495,2014-06-22T19:00:00Z,group,away,43843,Algeria,43822,Korea Republic,yes,1,16,2,28.1,1.75625,67.2,5.169231,-39.1,-3.412981
2014,33,300186472,2014-06-23T20:00:00Z,group,home,43849,Cameroon,43924,Brazil,no,3,14,2,118.54,8.467143,0,0,118.54,8.467143
2014,33,300186472,2014-06-23T20:00:00Z,group,away,43924,Brazil,43849,Cameroon,yes,0,19,2,0,0,118.54,8.467143,-118.54,-8.467143
2014,34,300186452,2014-06-23T20:00:00Z,group,home,43938,Croatia,43911,Mexico,no,2,17,2,98.3,5.782353,85.2,7.1,13.1,-1.317647
2014,34,300186452,2014-06-23T20:00:00Z,group,away,43911,Mexico,43938,Croatia,yes,2,12,2,85.2,7.1,98.3,5.782353,-13.1,1.317647
2014,35,300186467,2014-06-23T16:00:00Z,group,home,43976,Australia,43969,Spain,no,2,14,2,8.16,0.582857,32.08,3.564444,-23.92,-2.981587
2014,35,300186467,2014-06-23T16:00:00Z,group,away,43969,Spain,43976,Australia,no,1,9,2,32.08,3.564444,8.16,0.582857,23.92,2.981587
2014,36,300186470,2014-06-23T16:00:00Z,group,home,43960,Netherlands,43925,Chile,yes,1,26,2,30.18,1.160769,69.18,4.941429,-39,-3.780659
2014,36,300186470,2014-06-23T16:00:00Z,group,away,43925,Chile,43960,Netherlands,yes,1,14,2,69.18,4.941429,30.18,1.160769,39,3.780659
2014,37,300186457,2014-06-24T20:00:00Z,group,home,43819,Japan,43926,Colombia,no,1,10,2,78.25,7.825,31.25,1.736111,47,6.088889
2014,37,300186457,2014-06-24T20:00:00Z,group,away,43926,Colombia,43819,Japan,yes,1,18,2,31.25,1.736111,78.25,7.825,-47,-6.088889
2014,38,300186455,2014-06-24T20:00:00Z,group,home,43949,Greece,43854,Côte d'Ivoire,yes,0,12,2,0,0,115.76,5.033043,-115.76,-5.033043
2014,38,300186455,2014-06-24T20:00:00Z,group,away,43854,Côte d'Ivoire,43949,Greece,no,3,23,2,115.76,5.033043,0,0,115.76,5.033043
2014,39,300186465,2014-06-24T16:00:00Z,group,home,43954,Italy,43930,Uruguay,no,3,19,2,170.8,8.989474,56.9,2.994737,113.9,5.994737
2014,39,300186465,2014-06-24T16:00:00Z,group,away,43930,Uruguay,43954,Italy,yes,2,19,2,56.9,2.994737,170.8,8.989474,-113.9,-5.994737
2014,40,300186484,2014-06-24T16:00:00Z,group,home,43901,Costa Rica,43942,England,yes,1,18,2,34.13,1.896111,78.26,4.89125,-44.13,-2.995139
2014,40,300186484,2014-06-24T16:00:00Z,group,away,43942,England,43901,Costa Rica,no,2,16,2,78.26,4.89125,34.13,1.896111,44.13,2.995139
2014,41,300186482,2014-06-25T20:00:00Z,group,home,43909,Honduras,43971,Switzerland,no,1,17,2,28.02,1.648235,0,0,28.02,1.648235
2014,41,300186482,2014-06-25T20:00:00Z,group,away,43971,Switzerland,43909,Honduras,yes,0,17,2,0,0,28.02,1.648235,-28.02,-1.648235
2014,42,300186515,2014-06-25T20:00:00Z,group,home,43927,Ecuador,43946,France,no,2,17,2,102.84,6.049412,0,0,102.84,6.049412
2014,42,300186515,2014-06-25T20:00:00Z,group,away,43946,France,43927,Ecuador,yes,0,6,2,0,0,102.84,6.049412,-102.84,-6.049412
2014,43,300186458,2014-06-25T16:00:00Z,group,home,43876,Nigeria,43922,Argentina,yes,2,16,2,90.6,5.6625,0,0,90.6,5.6625
2014,43,300186458,2014-06-25T16:00:00Z,group,away,43922,Argentina,43876,Nigeria,yes,0,5,2,0,0,90.6,5.6625,-90.6,-5.6625
2014,44,300186464,2014-06-25T16:00:00Z,group,home,44037,Bosnia-Herzegovina,43817,Iran,no,1,20,2,17.37,0.8685,6.37,0.374706,11,0.493794
2014,44,300186464,2014-06-25T16:00:00Z,group,away,43817,Iran,44037,Bosnia-Herzegovina,no,1,17,2,6.37,0.374706,17.37,0.8685,-11,-0.493794
2014,45,300186469,2014-06-26T16:00:00Z,group,home,43921,United States,43948,Germany,yes,2,15,2,91.16,6.077333,84.08,9.342222,7.08,-3.264889
2014,45,300186469,2014-06-26T16:00:00Z,group,away,43948,Germany,43921,United States,yes,1,9,2,84.08,9.342222,91.16,6.077333,-7.08,3.264889
2014,46,300186476,2014-06-26T16:00:00Z,group,home,43963,Portugal,43860,Ghana,no,1,21,2,2.12,0.100952,116.36,7.2725,-114.24,-7.171548
2014,46,300186476,2014-06-26T16:00:00Z,group,away,43860,Ghana,43963,Portugal,no,3,16,2,116.36,7.2725,2.12,0.100952,114.24,7.171548
2014,47,300186480,2014-06-26T20:00:00Z,group,home,43822,Korea Republic,43935,Belgium,no,1,16,2,60.43,3.776875,146.29,12.190833,-85.86,-8.413958
2014,47,300186480,2014-06-26T20:00:00Z,group,away,43935,Belgium,43822,Korea Republic,yes,2,12,2,146.29,12.190833,60.43,3.776875,85.86,8.413958
2014,48,300186506,2014-06-26T20:00:00Z,group,home,43843,Algeria,43965,Russia,yes,3,15,2,66.36,4.424,74.24,5.302857,-7.88,-0.878857
2014,48,300186506,2014-06-26T20:00:00Z,group,away,43965,Russia,43843,Algeria,no,2,14,2,74.24,5.302857,66.36,4.424,7.88,0.878857
2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,home,43924,Brazil,43925,Chile,yes,4,28,2,170,6.071429,204,8.869565,-34,-2.798137
2014,49,300186487,2014-06-28T16:00:00Z,round_of_16,away,43925,Chile,43924,Brazil,yes,3,23,2,204,8.869565,170,6.071429,34,2.798137
2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,home,43926,Colombia,43930,Uruguay,yes,1,19,2,16.15,0.85,56.3,3.311765,-40.15,-2.461765
2014,50,300186491,2014-06-28T20:00:00Z,round_of_16,away,43930,Uruguay,43926,Colombia,yes,2,17,2,56.3,3.311765,16.15,0.85,40.15,2.461765
2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,home,43960,Netherlands,43911,Mexico,yes,0,8,2,0,0,37.74,3.145,-37.74,-3.145
2014,51,300186508,2014-06-29T16:00:00Z,round_of_16,away,43911,Mexico,43960,Netherlands,yes,3,12,2,37.74,3.145,0,0,37.74,3.145
2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,home,43901,Costa Rica,43949,Greece,yes,6,22,2,422,19.181818,138,8.625,284,10.556818
2014,52,300186459,2014-06-29T20:00:00Z,round_of_16,away,43949,Greece,43901,Costa Rica,yes,2,16,2,138,8.625,422,19.181818,-284,-10.556818
2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,home,43946,France,43876,Nigeria,yes,1,12,2,41.03,3.419167,0,0,41.03,3.419167
2014,53,300186462,2014-06-30T16:00:00Z,round_of_16,away,43876,Nigeria,43946,France,yes,0,15,2,0,0,41.03,3.419167,-41.03,-3.419167
2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,home,43948,Germany,43843,Algeria,yes,1,11,2,16.28,1.48,81.28,4.064,-65,-2.584
2014,54,300186460,2014-06-30T20:00:00Z,round_of_16,away,43843,Algeria,43948,Germany,yes,1,20,2,81.28,4.064,16.28,1.48,65,2.584
2014,55,300186503,2014-07-01T16:00:00Z,round_of_16,home,43922,Argentina,43971,Switzerland,yes,3,18,2,44.24,2.457778,143.16,4.936552,-98.92,-2.478774
2014,55,300186503,2014-07-01T16:00:00Z,round_of_16,away,43971,Switzerland,43922,Argentina,yes,2,29,2,143.16,4.936552,44.24,2.457778,98.92,2.478774
2014,56,300186497,2014-07-01T20:00:00Z,round_of_16,home,43935,Belgium,43921,United States,yes,1,27,2,80.08,2.965926,104.08,9.461818,-24,-6.495892
2014,56,300186497,2014-07-01T20:00:00Z,round_of_16,away,43921,United States,43935,Belgium,yes,1,11,2,104.08,9.461818,80.08,2.965926,24,6.495892
2014,57,300186461,2014-07-04T20:00:00Z,quarter_final,home,43924,Brazil,43926,Colombia,yes,2,31,2,50.1,1.616129,56.1,2.43913,-6,-0.823001
2014,57,300186461,2014-07-04T20:00:00Z,quarter_final,away,43926,Colombia,43924,Brazil,yes,2,23,2,56.1,2.43913,50.1,1.616129,6,0.823001
2014,58,300186485,2014-07-04T16:00:00Z,quarter_final,home,43946,France,43948,Germany,yes,0,15,2,0,0,57.2,3.177778,-57.2,-3.177778
2014,58,300186485,2014-07-04T16:00:00Z,quarter_final,away,43948,Germany,43946,France,yes,2,18,2,57.2,3.177778,0,0,57.2,3.177778
2014,59,300186488,2014-07-05T20:00:00Z,quarter_final,home,43960,Netherlands,43901,Costa Rica,yes,2,15,2,69,4.6,211,16.230769,-142,-11.630769
2014,59,300186488,2014-07-05T20:00:00Z,quarter_final,away,43901,Costa Rica,43960,Netherlands,yes,4,13,2,211,16.230769,69,4.6,142,11.630769
2014,60,300186504,2014-07-05T16:00:00Z,quarter_final,home,43922,Argentina,43935,Belgium,yes,1,11,2,21.08,1.916364,71.16,5.082857,-50.08,-3.166494
2014,60,300186504,2014-07-05T16:00:00Z,quarter_final,away,43935,Belgium,43922,Argentina,yes,2,14,2,71.16,5.082857,21.08,1.916364,50.08,3.166494
2014,61,300186474,2014-07-08T20:00:00Z,semi_final,home,43924,Brazil,43948,Germany,yes,1,11,2,24.98,2.270909,0,0,24.98,2.270909
