edition,match_number,match_id,date_utc,stage,venue_side,team_id,team,opponent_team_id,opponent,primary_cohort,in_play_player_cards,fouls,rho,clock_variant,exp_match_min,exp_match_per_foul,opponent_exp_match_min,opponent_exp_match_per_foul,d_exp_match,d_exp_match_per_foul
2018,18,300331530,2018-06-20T15:00:00Z,group,away,43835,Saudi Arabia,43930,Uruguay,no,0,13,2,end_minus_one,0,0,0,0,0,0
2018,18,300331530,2018-06-20T15:00:00Z,group,home,43930,Uruguay,43835,Saudi Arabia,yes,0,10,2,source_end,0,0,0,0,0,0
2018,18,300331530,2018-06-20T15:00:00Z,group,away,43835,Saudi Arabia,43930,Uruguay,no,0,13,2,source_end,0,0,0,0,0,0
2018,19,300331511,2018-06-20T12:00:00Z,group,home,43963,Portugal,43872,Morocco,yes,1,19,2,end_minus_one,3,0.157895,55,2.391304,-52,-2.23341
2018,19,300331511,2018-06-20T12:00:00Z,group,away,43872,Morocco,43963,Portugal,no,1,23,2,end_minus_one,55,2.391304,3,0.157895,52,2.23341
2018,19,300331511,2018-06-20T12:00:00Z,group,home,43963,Portugal,43872,Morocco,yes,1,19,2,source_end,4,0.210526,56,2.434783,-52,-2.224256
2018,19,300331511,2018-06-20T12:00:00Z,group,away,43872,Morocco,43963,Portugal,no,1,23,2,source_end,56,2.434783,4,0.210526,52,2.224256
2018,20,300331496,2018-06-20T18:00:00Z,group,home,43817,Iran,43969,Spain,no,2,14,2,end_minus_one,17,1.214286,0,0,17,1.214286
2018,20,300331496,2018-06-20T18:00:00Z,group,away,43969,Spain,43817,Iran,yes,0,14,2,end_minus_one,0,0,17,1.214286,-17,-1.214286
2018,20,300331496,2018-06-20T18:00:00Z,group,home,43817,Iran,43969,Spain,no,2,14,2,source_end,19,1.357143,0,0,19,1.357143
2018,20,300331496,2018-06-20T18:00:00Z,group,away,43969,Spain,43817,Iran,yes,0,14,2,source_end,0,0,19,1.357143,-19,-1.357143
2018,21,300331527,2018-06-21T15:00:00Z,group,home,43946,France,43929,Peru,yes,2,11,2,end_minus_one,86,7.818182,84,5.6,2,2.218182
2018,21,300331527,2018-06-21T15:00:00Z,group,away,43929,Peru,43946,France,no,2,15,2,end_minus_one,84,5.6,86,7.818182,-2,-2.218182
2018,21,300331527,2018-06-21T15:00:00Z,group,home,43946,France,43929,Peru,yes,2,11,2,source_end,88,8,86,5.733333,2,2.266667
2018,21,300331527,2018-06-21T15:00:00Z,group,away,43929,Peru,43946,France,no,2,15,2,source_end,86,5.733333,88,8,-2,-2.266667
2018,22,300331518,2018-06-21T12:00:00Z,group,home,43941,Denmark,43976,Australia,yes,2,7,2,end_minus_one,65,9.285714,0,0,65,9.285714
2018,22,300331518,2018-06-21T12:00:00Z,group,away,43976,Australia,43941,Denmark,no,0,5,2,end_minus_one,0,0,65,9.285714,-65,-9.285714
2018,22,300331518,2018-06-21T12:00:00Z,group,home,43941,Denmark,43976,Australia,yes,2,7,2,source_end,67,9.571429,0,0,67,9.571429
2018,22,300331518,2018-06-21T12:00:00Z,group,away,43976,Australia,43941,Denmark,no,0,5,2,source_end,0,0,67,9.571429,-67,-9.571429
2018,23,300331513,2018-06-21T18:00:00Z,group,home,43922,Argentina,43938,Croatia,yes,3,15,2,end_minus_one,59,3.933333,118,5.130435,-59,-1.197101
2018,23,300331513,2018-06-21T18:00:00Z,group,away,43938,Croatia,43922,Argentina,yes,4,23,2,end_minus_one,118,5.130435,59,3.933333,59,1.197101
2018,23,300331513,2018-06-21T18:00:00Z,group,home,43922,Argentina,43938,Croatia,yes,3,15,2,source_end,62,4.133333,122,5.304348,-60,-1.171014
2018,23,300331513,2018-06-21T18:00:00Z,group,away,43938,Croatia,43922,Argentina,yes,4,23,2,source_end,122,5.304348,62,4.133333,60,1.171014
2018,24,300331497,2018-06-22T15:00:00Z,group,home,43876,Nigeria,43951,Iceland,no,1,9,2,end_minus_one,52,5.777778,0,0,52,5.777778
2018,24,300331497,2018-06-22T15:00:00Z,group,away,43951,Iceland,43876,Nigeria,no,0,10,2,end_minus_one,0,0,52,5.777778,-52,-5.777778
2018,24,300331497,2018-06-22T15:00:00Z,group,home,43876,Nigeria,43951,Iceland,no,1,9,2,source_end,53,5.888889,0,0,53,5.888889
2018,24,300331497,2018-06-22T15:00:00Z,group,away,43951,Iceland,43876,Nigeria,no,0,10,2,source_end,0,0,53,5.888889,-53,-5.888889
2018,25,300331540,2018-06-22T12:00:00Z,group,home,43924,Brazil,43901,Costa Rica,yes,2,11,2,end_minus_one,34,3.090909,14,1.272727,20,1.818182
2018,25,300331540,2018-06-22T12:00:00Z,group,away,43901,Costa Rica,43924,Brazil,no,1,11,2,end_minus_one,14,1.272727,34,3.090909,-20,-1.818182
2018,25,300331540,2018-06-22T12:00:00Z,group,home,43924,Brazil,43901,Costa Rica,yes,2,11,2,source_end,36,3.272727,15,1.363636,21,1.909091
2018,25,300331540,2018-06-22T12:00:00Z,group,away,43901,Costa Rica,43924,Brazil,no,1,11,2,source_end,15,1.363636,36,3.272727,-21,-1.909091
2018,26,300340183,2018-06-22T18:00:00Z,group,home,1902465,Serbia,43971,Switzerland,no,4,17,2,end_minus_one,174,10.235294,4,0.333333,170,9.901961
2018,26,300340183,2018-06-22T18:00:00Z,group,away,43971,Switzerland,1902465,Serbia,yes,1,12,2,end_minus_one,4,0.333333,174,10.235294,-170,-9.901961
2018,26,300340183,2018-06-22T18:00:00Z,group,home,1902465,Serbia,43971,Switzerland,no,4,17,2,source_end,178,10.470588,5,0.416667,173,10.053922
2018,26,300340183,2018-06-22T18:00:00Z,group,away,43971,Switzerland,1902465,Serbia,yes,1,12,2,source_end,5,0.416667,178,10.470588,-173,-10.053922
2018,27,300331501,2018-06-23T18:00:00Z,group,home,43948,Germany,43970,Sweden,no,2,12,2,end_minus_one,56,4.666667,45,3.461538,11,1.205128
2018,27,300331501,2018-06-23T18:00:00Z,group,away,43970,Sweden,43948,Germany,yes,2,13,2,end_minus_one,45,3.461538,56,4.666667,-11,-1.205128
2018,27,300331501,2018-06-23T18:00:00Z,group,home,43948,Germany,43970,Sweden,no,2,12,2,source_end,59,4.916667,47,3.615385,12,1.301282
2018,27,300331501,2018-06-23T18:00:00Z,group,away,43970,Sweden,43948,Germany,yes,2,13,2,source_end,47,3.615385,59,4.916667,-12,-1.301282
2018,28,300331549,2018-06-23T15:00:00Z,group,home,43822,Korea Republic,43911,Mexico,no,4,24,2,end_minus_one,107,4.458333,0,0,107,4.458333
2018,28,300331549,2018-06-23T15:00:00Z,group,away,43911,Mexico,43822,Korea Republic,yes,0,7,2,end_minus_one,0,0,107,4.458333,-107,-4.458333
2018,28,300331549,2018-06-23T15:00:00Z,group,home,43822,Korea Republic,43911,Mexico,no,4,24,2,source_end,111,4.625,0,0,111,4.625
2018,28,300331549,2018-06-23T15:00:00Z,group,away,43911,Mexico,43822,Korea Republic,yes,0,7,2,source_end,0,0,111,4.625,-111,-4.625
2018,29,300331547,2018-06-23T12:00:00Z,group,home,43935,Belgium,43888,Tunisia,yes,0,12,2,end_minus_one,0,0,79,6.076923,-79,-6.076923
2018,29,300331547,2018-06-23T12:00:00Z,group,away,43888,Tunisia,43935,Belgium,no,1,13,2,end_minus_one,79,6.076923,0,0,79,6.076923
2018,29,300331547,2018-06-23T12:00:00Z,group,home,43935,Belgium,43888,Tunisia,yes,0,12,2,source_end,0,0,80,6.153846,-80,-6.153846
2018,29,300331547,2018-06-23T12:00:00Z,group,away,43888,Tunisia,43935,Belgium,no,1,13,2,source_end,80,6.153846,0,0,80,6.153846
2018,30,300331546,2018-06-24T12:00:00Z,group,home,43942,England,43914,Panama,yes,1,14,2,end_minus_one,71,5.071429,155,11.923077,-84,-6.851648
2018,30,300331546,2018-06-24T12:00:00Z,group,away,43914,Panama,43942,England,no,3,13,2,end_minus_one,155,11.923077,71,5.071429,84,6.851648
2018,30,300331546,2018-06-24T12:00:00Z,group,home,43942,England,43914,Panama,yes,1,14,2,source_end,72,5.142857,158,12.153846,-86,-7.010989
2018,30,300331546,2018-06-24T12:00:00Z,group,away,43914,Panama,43942,England,no,3,13,2,source_end,158,12.153846,72,5.142857,86,7.010989
2018,31,300331508,2018-06-24T18:00:00Z,group,home,43962,Poland,43926,Colombia,no,2,15,2,end_minus_one,44,2.933333,0,0,44,2.933333
2018,31,300331508,2018-06-24T18:00:00Z,group,away,43926,Colombia,43962,Poland,yes,0,10,2,end_minus_one,0,0,44,2.933333,-44,-2.933333
2018,31,300331508,2018-06-24T18:00:00Z,group,home,43962,Poland,43926,Colombia,no,2,15,2,source_end,46,3.066667,0,0,46,3.066667
2018,31,300331508,2018-06-24T18:00:00Z,group,away,43926,Colombia,43962,Poland,yes,0,10,2,source_end,0,0,46,3.066667,-46,-3.066667
2018,32,300331505,2018-06-24T15:00:00Z,group,home,43819,Japan,43879,Senegal,yes,2,8,2,end_minus_one,26,3.25,42,3,-16,0.25
2018,32,300331505,2018-06-24T15:00:00Z,group,away,43879,Senegal,43819,Japan,no,3,14,2,end_minus_one,42,3,26,3.25,16,-0.25
2018,32,300331505,2018-06-24T15:00:00Z,group,home,43819,Japan,43879,Senegal,yes,2,8,2,source_end,28,3.5,45,3.214286,-17,0.285714
2018,32,300331505,2018-06-24T15:00:00Z,group,away,43879,Senegal,43819,Japan,no,3,14,2,source_end,45,3.214286,28,3.5,17,-0.285714
2018,33,300331516,2018-06-25T14:00:00Z,group,home,43930,Uruguay,43965,Russia,yes,0,17,2,end_minus_one,0,0,267,14.833333,-267,-14.833333
2018,33,300331516,2018-06-25T14:00:00Z,group,away,43965,Russia,43930,Uruguay,yes,3,18,2,end_minus_one,267,14.833333,0,0,267,14.833333
2018,33,300331516,2018-06-25T14:00:00Z,group,home,43930,Uruguay,43965,Russia,yes,0,17,2,source_end,0,0,271,15.055556,-271,-15.055556
2018,33,300331516,2018-06-25T14:00:00Z,group,away,43965,Russia,43930,Uruguay,yes,3,18,2,source_end,271,15.055556,0,0,271,15.055556
2018,34,300331509,2018-06-25T14:00:00Z,group,home,43835,Saudi Arabia,43855,Egypt,no,0,7,2,end_minus_one,0,0,54,3.375,-54,-3.375
2018,34,300331509,2018-06-25T14:00:00Z,group,away,43855,Egypt,43835,Saudi Arabia,no,2,16,2,end_minus_one,54,3.375,0,0,54,3.375
2018,34,300331509,2018-06-25T14:00:00Z,group,home,43835,Saudi Arabia,43855,Egypt,no,0,7,2,source_end,0,0,56,3.5,-56,-3.5
2018,34,300331509,2018-06-25T14:00:00Z,group,away,43855,Egypt,43835,Saudi Arabia,no,2,16,2,source_end,56,3.5,0,0,56,3.5
2018,35,300331500,2018-06-25T18:00:00Z,group,home,43817,Iran,43963,Portugal,no,2,16,2,end_minus_one,88,5.5,111,10.090909,-23,-4.590909
2018,35,300331500,2018-06-25T18:00:00Z,group,away,43963,Portugal,43817,Iran,yes,4,11,2,end_minus_one,111,10.090909,88,5.5,23,4.590909
2018,35,300331500,2018-06-25T18:00:00Z,group,home,43817,Iran,43963,Portugal,no,2,16,2,source_end,90,5.625,114,10.363636,-24,-4.738636
2018,35,300331500,2018-06-25T18:00:00Z,group,away,43963,Portugal,43817,Iran,yes,4,11,2,source_end,114,10.363636,90,5.625,24,4.738636
2018,36,300340184,2018-06-25T18:00:00Z,group,home,43969,Spain,43872,Morocco,yes,0,5,2,end_minus_one,0,0,280,16.470588,-280,-16.470588
2018,36,300340184,2018-06-25T18:00:00Z,group,away,43872,Morocco,43969,Spain,no,6,17,2,end_minus_one,280,16.470588,0,0,280,16.470588
2018,36,300340184,2018-06-25T18:00:00Z,group,home,43969,Spain,43872,Morocco,yes,0,5,2,source_end,0,0,286,16.823529,-286,-16.823529
2018,36,300340184,2018-06-25T18:00:00Z,group,away,43872,Morocco,43969,Spain,no,6,17,2,source_end,286,16.823529,0,0,286,16.823529
2018,37,300331512,2018-06-26T14:00:00Z,group,home,43941,Denmark,43946,France,yes,1,10,2,end_minus_one,45,4.5,0,0,45,4.5
2018,37,300331512,2018-06-26T14:00:00Z,group,away,43946,France,43941,Denmark,yes,0,10,2,end_minus_one,0,0,45,4.5,-45,-4.5
2018,37,300331512,2018-06-26T14:00:00Z,group,home,43941,Denmark,43946,France,yes,1,10,2,source_end,46,4.6,0,0,46,4.6
2018,37,300331512,2018-06-26T14:00:00Z,group,away,43946,France,43941,Denmark,yes,0,10,2,source_end,0,0,46,4.6,-46,-4.6
2018,38,300331506,2018-06-26T14:00:00Z,group,home,43976,Australia,43929,Peru,no,4,13,2,end_minus_one,152,11.692308,64,5.333333,88,6.358974
2018,38,300331506,2018-06-26T14:00:00Z,group,away,43929,Peru,43976,Australia,no,2,12,2,end_minus_one,64,5.333333,152,11.692308,-88,-6.358974
2018,38,300331506,2018-06-26T14:00:00Z,group,home,43976,Australia,43929,Peru,no,4,13,2,source_end,156,12,66,5.5,90,6.5
2018,38,300331506,2018-06-26T14:00:00Z,group,away,43929,Peru,43976,Australia,no,2,12,2,source_end,66,5.5,156,12,-90,-6.5
2018,39,300331519,2018-06-26T18:00:00Z,group,home,43876,Nigeria,43922,Argentina,no,2,20,2,end_minus_one,65,3.25,75,5,-10,-1.75
2018,39,300331519,2018-06-26T18:00:00Z,group,away,43922,Argentina,43876,Nigeria,yes,3,15,2,end_minus_one,75,5,65,3.25,10,1.75
2018,39,300331519,2018-06-26T18:00:00Z,group,home,43876,Nigeria,43922,Argentina,no,2,20,2,source_end,67,3.35,78,5.2,-11,-1.85
2018,39,300331519,2018-06-26T18:00:00Z,group,away,43922,Argentina,43876,Nigeria,yes,3,15,2,source_end,78,5.2,67,3.35,11,1.85
2018,40,300331510,2018-06-26T18:00:00Z,group,home,43951,Iceland,43938,Croatia,no,3,10,2,end_minus_one,75,7.5,91,7.583333,-16,-0.083333
2018,40,300331510,2018-06-26T18:00:00Z,group,away,43938,Croatia,43951,Iceland,yes,2,12,2,end_minus_one,91,7.583333,75,7.5,16,0.083333
2018,40,300331510,2018-06-26T18:00:00Z,group,home,43951,Iceland,43938,Croatia,no,3,10,2,source_end,78,7.8,93,7.75,-15,0.05
2018,40,300331510,2018-06-26T18:00:00Z,group,away,43938,Croatia,43951,Iceland,yes,2,12,2,source_end,93,7.75,78,7.8,15,-0.05
2018,41,300331521,2018-06-27T18:00:00Z,group,home,1902465,Serbia,43924,Brazil,no,3,13,2,end_minus_one,127,9.769231,0,0,127,9.769231
2018,41,300331521,2018-06-27T18:00:00Z,group,away,43924,Brazil,1902465,Serbia,yes,0,7,2,end_minus_one,0,0,127,9.769231,-127,-9.769231
2018,41,300331521,2018-06-27T18:00:00Z,group,home,1902465,Serbia,43924,Brazil,no,3,13,2,source_end,130,10,0,0,130,10
2018,41,300331521,2018-06-27T18:00:00Z,group,away,43924,Brazil,1902465,Serbia,yes,0,7,2,source_end,0,0,130,10,-130,-10
2018,42,300331534,2018-06-27T18:00:00Z,group,home,43971,Switzerland,43901,Costa Rica,yes,3,9,2,end_minus_one,90,10,155,11.071429,-65,-1.071429
2018,42,300331534,2018-06-27T18:00:00Z,group,away,43901,Costa Rica,43971,Switzerland,no,3,14,2,end_minus_one,155,11.071429,90,10,65,1.071429
2018,42,300331534,2018-06-27T18:00:00Z,group,home,43971,Switzerland,43901,Costa Rica,yes,3,9,2,source_end,93,10.333333,158,11.285714,-65,-0.952381
2018,42,300331534,2018-06-27T18:00:00Z,group,away,43901,Costa Rica,43971,Switzerland,no,3,14,2,source_end,158,11.285714,93,10.333333,65,0.952381
2018,43,300331532,2018-06-27T14:00:00Z,group,home,43822,Korea Republic,43948,Germany,no,4,16,2,end_minus_one,251,15.6875,0,0,251,15.6875
2018,43,300331532,2018-06-27T14:00:00Z,group,away,43948,Germany,43822,Korea Republic,no,0,7,2,end_minus_one,0,0,251,15.6875,-251,-15.6875
2018,43,300331532,2018-06-27T14:00:00Z,group,home,43822,Korea Republic,43948,Germany,no,4,16,2,source_end,255,15.9375,0,0,255,15.9375
2018,43,300331532,2018-06-27T14:00:00Z,group,away,43948,Germany,43822,Korea Republic,no,0,7,2,source_end,0,0,255,15.9375,-255,-15.9375
2018,44,300331548,2018-06-27T14:00:00Z,group,home,43911,Mexico,43970,Sweden,yes,3,14,2,end_minus_one,135,9.642857,74,6.727273,61,2.915584
2018,44,300331548,2018-06-27T14:00:00Z,group,away,43970,Sweden,43911,Mexico,yes,2,11,2,end_minus_one,74,6.727273,135,9.642857,-61,-2.915584
2018,44,300331548,2018-06-27T14:00:00Z,group,home,43911,Mexico,43970,Sweden,yes,3,14,2,source_end,138,9.857143,76,6.909091,62,2.948052
2018,44,300331548,2018-06-27T14:00:00Z,group,away,43970,Sweden,43911,Mexico,yes,2,11,2,source_end,76,6.909091,138,9.857143,-62,-2.948052
2018,45,300340182,2018-06-28T18:00:00Z,group,home,43942,England,43935,Belgium,yes,0,11,2,end_minus_one,0,0,134,9.571429,-134,-9.571429
2018,45,300340182,2018-06-28T18:00:00Z,group,away,43935,Belgium,43942,England,yes,2,14,2,end_minus_one,134,9.571429,0,0,134,9.571429
2018,45,300340182,2018-06-28T18:00:00Z,group,home,43942,England,43935,Belgium,yes,0,11,2,source_end,0,0,136,9.714286,-136,-9.714286
2018,45,300340182,2018-06-28T18:00:00Z,group,away,43935,Belgium,43942,England,yes,2,14,2,source_end,136,9.714286,0,0,136,9.714286
2018,46,300331520,2018-06-28T18:00:00Z,group,home,43914,Panama,43888,Tunisia,no,3,18,2,end_minus_one,37,2.055556,83,4.368421,-46,-2.312865
2018,46,300331520,2018-06-28T18:00:00Z,group,away,43888,Tunisia,43914,Panama,no,3,19,2,end_minus_one,83,4.368421,37,2.055556,46,2.312865
2018,46,300331520,2018-06-28T18:00:00Z,group,home,43914,Panama,43888,Tunisia,no,3,18,2,source_end,40,2.222222,86,4.526316,-46,-2.304094
2018,46,300331520,2018-06-28T18:00:00Z,group,away,43888,Tunisia,43914,Panama,no,3,19,2,source_end,86,4.526316,40,2.222222,46,2.304094
2018,47,300331507,2018-06-28T14:00:00Z,group,home,43819,Japan,43962,Poland,yes,1,11,2,end_minus_one,27,2.454545,0,0,27,2.454545
2018,47,300331507,2018-06-28T14:00:00Z,group,away,43962,Poland,43819,Japan,no,0,8,2,end_minus_one,0,0,27,2.454545,-27,-2.454545
2018,47,300331507,2018-06-28T14:00:00Z,group,home,43819,Japan,43962,Poland,yes,1,11,2,source_end,28,2.545455,0,0,28,2.545455
2018,47,300331507,2018-06-28T14:00:00Z,group,away,43962,Poland,43819,Japan,no,0,8,2,source_end,0,0,28,2.545455,-28,-2.545455
2018,48,300331553,2018-06-28T14:00:00Z,group,home,43879,Senegal,43926,Colombia,no,1,15,2,end_minus_one,43,2.866667,49,3.266667,-6,-0.4
2018,48,300331553,2018-06-28T14:00:00Z,group,away,43926,Colombia,43879,Senegal,yes,1,15,2,end_minus_one,49,3.266667,43,2.866667,6,0.4
2018,48,300331553,2018-06-28T14:00:00Z,group,home,43879,Senegal,43926,Colombia,no,1,15,2,source_end,44,2.933333,50,3.333333,-6,-0.4
2018,48,300331553,2018-06-28T14:00:00Z,group,away,43926,Colombia,43879,Senegal,yes,1,15,2,source_end,50,3.333333,44,2.933333,6,0.4
2018,49,300331544,2018-06-30T18:00:00Z,round_of_16,home,43930,Uruguay,43963,Portugal,yes,0,13,2,end_minus_one,0,0,2,0.153846,-2,-0.153846
2018,49,300331544,2018-06-30T18:00:00Z,round_of_16,away,43963,Portugal,43930,Uruguay,yes,1,13,2,end_minus_one,2,0.153846,0,0,2,0.153846
2018,49,300331544,2018-06-30T18:00:00Z,round_of_16,home,43930,Uruguay,43963,Portugal,yes,0,13,2,source_end,0,0,3,0.230769,-3,-0.230769
2018,49,300331544,2018-06-30T18:00:00Z,round_of_16,away,43963,Portugal,43930,Uruguay,yes,1,13,2,source_end,3,0.230769,0,0,3,0.230769
2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,home,43946,France,43922,Argentina,yes,3,21,2,end_minus_one,47,2.238095,259,17.266667,-212,-15.028571
2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,away,43922,Argentina,43946,France,yes,5,15,2,end_minus_one,259,17.266667,47,2.238095,212,15.028571
2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,home,43946,France,43922,Argentina,yes,3,21,2,source_end,50,2.380952,264,17.6,-214,-15.219048
2018,50,300331537,2018-06-30T14:00:00Z,round_of_16,away,43922,Argentina,43946,France,yes,5,15,2,source_end,264,17.6,50,2.380952,214,15.219048
2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,home,43969,Spain,43965,Russia,yes,1,5,2,end_minus_one,81,16.2,117,6.157895,-36,10.042105
2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,away,43965,Russia,43969,Spain,yes,2,19,2,end_minus_one,117,6.157895,81,16.2,36,-10.042105
2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,home,43969,Spain,43965,Russia,yes,1,5,2,source_end,82,16.4,119,6.263158,-37,10.136842
2018,51,300331517,2018-07-01T14:00:00Z,round_of_16,away,43965,Russia,43969,Spain,yes,2,19,2,source_end,119,6.263158,82,16.4,37,-10.136842
2018,52,300331498,2018-07-01T18:00:00Z,round_of_16,home,43938,Croatia,43941,Denmark,yes,0,5,2,end_minus_one,0,0,6,0.315789,-6,-0.315789
2018,52,300331498,2018-07-01T18:00:00Z,round_of_16,away,43941,Denmark,43938,Croatia,yes,1,19,2,end_minus_one,6,0.315789,0,0,6,0.315789
2018,52,300331498,2018-07-01T18:00:00Z,round_of_16,home,43938,Croatia,43941,Denmark,yes,0,5,2,source_end,0,0,7,0.368421,-7,-0.368421
2018,52,300331498,2018-07-01T18:00:00Z,round_of_16,away,43941,Denmark,43938,Croatia,yes,1,19,2,source_end,7,0.368421,0,0,7,0.368421
2018,53,300331535,2018-07-02T14:00:00Z,round_of_16,home,43924,Brazil,43911,Mexico,yes,2,6,2,end_minus_one,89,14.833333,122,6.777778,-33,8.055556
2018,53,300331535,2018-07-02T14:00:00Z,round_of_16,away,43911,Mexico,43924,Brazil,yes,4,18,2,end_minus_one,122,6.777778,89,14.833333,33,-8.055556
2018,53,300331535,2018-07-02T14:00:00Z,round_of_16,home,43924,Brazil,43911,Mexico,yes,2,6,2,source_end,91,15.166667,126,7,-35,8.166667
2018,53,300331535,2018-07-02T14:00:00Z,round_of_16,away,43911,Mexico,43924,Brazil,yes,4,18,2,source_end,126,7,91,15.166667,35,-8.166667
2018,54,300331551,2018-07-02T18:00:00Z,round_of_16,home,43935,Belgium,43819,Japan,yes,0,13,2,end_minus_one,0,0,55,6.111111,-55,-6.111111
2018,54,300331551,2018-07-02T18:00:00Z,round_of_16,away,43819,Japan,43935,Belgium,yes,1,9,2,end_minus_one,55,6.111111,0,0,55,6.111111
2018,54,300331551,2018-07-02T18:00:00Z,round_of_16,home,43935,Belgium,43819,Japan,yes,0,13,2,source_end,0,0,56,6.222222,-56,-6.222222
2018,54,300331551,2018-07-02T18:00:00Z,round_of_16,away,43819,Japan,43935,Belgium,yes,1,9,2,source_end,56,6.222222,0,0,56,6.222222
2018,55,300331514,2018-07-03T14:00:00Z,round_of_16,home,43970,Sweden,43971,Switzerland,yes,1,11,2,end_minus_one,65,5.909091,67,5.153846,-2,0.755245
2018,55,300331514,2018-07-03T14:00:00Z,round_of_16,away,43971,Switzerland,43970,Sweden,yes,3,13,2,end_minus_one,67,5.153846,65,5.909091,2,-0.755245
2018,55,300331514,2018-07-03T14:00:00Z,round_of_16,home,43970,Sweden,43971,Switzerland,yes,1,11,2,source_end,66,6,71,5.461538,-5,0.538462
2018,55,300331514,2018-07-03T14:00:00Z,round_of_16,away,43971,Switzerland,43970,Sweden,yes,3,13,2,source_end,71,5.461538,66,6,5,-0.538462
2018,56,300331542,2018-07-03T18:00:00Z,round_of_16,home,43926,Colombia,43942,England,yes,6,23,2,end_minus_one,334,14.521739,117,9,217,5.521739
2018,56,300331542,2018-07-03T18:00:00Z,round_of_16,away,43942,England,43926,Colombia,yes,2,13,2,end_minus_one,117,9,334,14.521739,-217,-5.521739
2018,56,300331542,2018-07-03T18:00:00Z,round_of_16,home,43926,Colombia,43942,England,yes,6,23,2,source_end,340,14.782609,119,9.153846,221,5.628763
2018,56,300331542,2018-07-03T18:00:00Z,round_of_16,away,43942,England,43926,Colombia,yes,2,13,2,source_end,119,9.153846,340,14.782609,-221,-5.628763
2018,57,300331543,2018-07-06T14:00:00Z,quarter_final,home,43930,Uruguay,43946,France,yes,2,17,2,end_minus_one,81,4.764706,86,5.733333,-5,-0.968627
2018,57,300331543,2018-07-06T14:00:00Z,quarter_final,away,43946,France,43930,Uruguay,yes,2,15,2,end_minus_one,86,5.733333,81,4.764706,5,0.968627
2018,57,300331543,2018-07-06T14:00:00Z,quarter_final,home,43930,Uruguay,43946,France,yes,2,17,2,source_end,83,4.882353,88,5.866667,-5,-0.984314
2018,57,300331543,2018-07-06T14:00:00Z,quarter_final,away,43946,France,43930,Uruguay,yes,2,15,2,source_end,88,5.866667,83,4.882353,5,0.984314
2018,58,300331538,2018-07-06T18:00:00Z,quarter_final,home,43924,Brazil,43935,Belgium,yes,2,14,2,end_minus_one,15,1.071429,71,4.4375,-56,-3.366071
2018,58,300331538,2018-07-06T18:00:00Z,quarter_final,away,43935,Belgium,43924,Brazil,yes,2,16,2,end_minus_one,71,4.4375,15,1.071429,56,3.366071
2018,58,300331538,2018-07-06T18:00:00Z,quarter_final,home,43924,Brazil,43935,Belgium,yes,2,14,2,source_end,17,1.214286,73,4.5625,-56,-3.348214
2018,58,300331538,2018-07-06T18:00:00Z,quarter_final,away,43935,Belgium,43924,Brazil,yes,2,16,2,source_end,73,4.5625,17,1.214286,56,3.348214
2018,59,300331504,2018-07-07T18:00:00Z,quarter_final,home,43965,Russia,43938,Croatia,yes,1,25,2,end_minus_one,12,0.48,196,10.888889,-184,-10.408889
2018,59,300331504,2018-07-07T18:00:00Z,quarter_final,away,43938,Croatia,43965,Russia,yes,4,18,2,end_minus_one,196,10.888889,12,0.48,184,10.408889
2018,59,300331504,2018-07-07T18:00:00Z,quarter_final,home,43965,Russia,43938,Croatia,yes,1,25,2,source_end,13,0.52,200,11.111111,-187,-10.591111
2018,59,300331504,2018-07-07T18:00:00Z,quarter_final,away,43938,Croatia,43965,Russia,yes,4,18,2,source_end,200,11.111111,13,0.52,187,10.591111
2018,60,300331541,2018-07-07T14:00:00Z,quarter_final,home,43970,Sweden,43942,England,yes,2,10,2,end_minus_one,9,0.9,8,1.142857,1,-0.242857
2018,60,300331541,2018-07-07T14:00:00Z,quarter_final,away,43942,England,43970,Sweden,yes,1,7,2,end_minus_one,8,1.142857,9,0.9,-1,0.242857
2018,60,300331541,2018-07-07T14:00:00Z,quarter_final,home,43970,Sweden,43942,England,yes,2,10,2,source_end,11,1.1,9,1.285714,2,-0.185714
2018,60,300331541,2018-07-07T14:00:00Z,quarter_final,away,43942,England,43970,Sweden,yes,1,7,2,source_end,9,1.285714,11,1.1,-2,0.185714
2018,61,300331531,2018-07-10T18:00:00Z,semi_final,home,43946,France,43935,Belgium,yes,2,6,2,end_minus_one,12,2,60,3.75,-48,-1.75
2018,61,300331531,2018-07-10T18:00:00Z,semi_final,away,43935,Belgium,43946,France,yes,3,16,2,end_minus_one,60,3.75,12,2,48,1.75
2018,61,300331531,2018-07-10T18:00:00Z,semi_final,home,43946,France,43935,Belgium,yes,2,6,2,source_end,14,2.333333,63,3.9375,-49,-1.604167
2018,61,300331531,2018-07-10T18:00:00Z,semi_final,away,43935,Belgium,43946,France,yes,3,16,2,source_end,63,3.9375,14,2.333333,49,1.604167
2018,62,300331522,2018-07-11T18:00:00Z,semi_final,home,43938,Croatia,43942,England,yes,2,23,2,end_minus_one,104,4.521739,70,5,34,-0.478261
